,サマナー,ぷーちゃん♪,1452,5
637位,,ランサー,ﾊﾝﾏｰｶﾝﾏｰ,961,5
638位,,武道家,ナカリシカ,961,5
639位,,シーフ,〓林武〓,961,5
640位,,戦士,kekei,961,5
641位,,剣士,マサオ,961,5
642位,,武道家,灰なな,961,4
643位,,アーチャー,夏菜子お,961,1
644位,,アーチャー,Laptor,960,5
645位,,戦士,ryde,960,5
646位,,戦士,僕は使えない,960,5
647位,,アーチャー,7thワールド,960,2
648位,,リトルウィッチ,Xx鬼針おどろxX,959,5
649位,,アーチャー,カクラ,959,5
650位,,追放天使,みう先輩,959,5
651位,,ウルフマン,おーかみ。,959,5
652位,,アルケミスト,見てくるおすぎ,958,5
653位,,マスケッティア,射之助,958,5
654位,,獣人,ﾊﾝﾏｶﾝﾏ,958,5
655位,,プリンセス,るーちぇっ,958,5
656位,,シーフ,セッタ14mg,958,5
657位,,追放天使,ユスピナ,958,5
658位,,剣士,斬之助,958,5
659位,,メイド,Cloche,957,5
660位,,ビーストテイマー,ﾛﾏﾈｺﾝﾃｨ,957,5
661位,,ランサー,これから☆,957,5
662位,,ランサー,Hearts・Cry,957,5
663位,,ウィザード,アイスウィザード,957,5
664位,,戦士,オストヴァルト,957,5
665位,,剣士,２０％読込中,957,5
666位,,黒魔術師,天翔＇龍閃,956,5
667位,,光奏師,絶食系まねき☆,956,5
668位,,リトルウィッチ,FairyinyourHart,956,5
669位,,プリンセス,伝説の左,956,5
670位,,アーチャー,コーラⅡ,956,5
671位,,ランサー,BLAKooL,956,5
672位,,武道家,霧亥－,956,5
673位,,武道家,マツブッシー,956,5
674位,,ビショップ,ドラⅢ,956,5
675位,,ビショップ,Shaft＋,956,5
676位,,ウィザード,舞之助,956,5
677位,,戦士,Ф黒大和Ф,956,5
678位,,ウィザード,Ψ人生Ψ,956,3
679位,,マスケッティア,Type℃,955,5
680位,,霊術師,ポリアフ,955,5
681位,,リトルウィッチ,ビッグ・マム,955,5
682位,,プリンセス,イチゴ大福姫,955,5
683位,,プリンセス,燐ちゃん,955,5
684位,,サマナー,ららみ～,955,5
685位,,アーチャー,MasterOfPuppets,955,5
686位,,ランサー,洋食焼き,955,5
687位,,ランサー,フィル二,955,5
688位,,ランサー,Eligoｓ,955,5
689位,,武道家,☆ＡＬＬ☆,955,5
690位,,剣士,アントニオ洋,955,5
691位,,剣士,卍俺に任せろ卍,955,4
692位,,アルケミスト,天ノ銃,954,5
693位,,黒魔術師,雪見時雨,954,5
694位,,獣人,けもぉ,954,5
695位,,獣人,ﾎﾟｰﾄｶﾞｽ・D．ｴｰｽ,954,5
696位,,獣人,藍原しおん,954,5
697位,,闘士,Shaft,954,5
698位,,闘士,ﾘﾝﾃﾞｨｽ,954,5
699位,,霊術師,Erza・Scarlett,954,5
700位,,プリンセス,みくにちゃん,954,5
701位,,プリンセス,リリルル,954,5
702位,,プリンセス,grina4,954,5
703位,,サマナー,☆マルアカ☆,954,5
704位,,武道家,Ｓｈａｆｔ§,954,5
705位,,シーフ,tantan_07,954,5
706位,,追放天使,☆もんもんだよ☆,954,5
707位,,ウルフマン,tantan_39,954,5
708位,,ウィザード,インフェルノ中林,954,5
709位,,戦士,norabozu,954,5
710位,,剣士,けんしくん,954,5
711位,,黒魔術師,しのぶちゃ,953,5
712位,,霊術師,Ｐあぶ,953,5
713位,,リトルウィッチ,天ノ鞄,953,5
714位,,リトルウィッチ,まなぷりん歌姫,953,5
715位,,アーチャー,ユーピー,953,5
716位,,ランサー,EG０IST,953,5
717位,,ランサー,メリデ♪,953,5
718位,,ランサー,瀬斑,953,5
719位,,武道家,Wokka,953,5
720位,,追放天使,べやまあ,953,5
721位,,ビショップ,天の使者,953,5
722位,,ビショップ,花井。,953,5
723位,,ビショップ,♪CARAMEL♪,953,5
724位,,戦士,むこうぶっち,953,5
725位,,メイド,赤いヘアピン,952,5
726位,,霊術師,Lilakugel,952,5
727位,,霊術師,雪＊,952,5
728位,,リトルウィッチ,その辺の少女,952,5
729位,,プリンセス,変身ロボ,952,5
730位,,ランサー,シャイえんまねこ,952,5
731位,,武道家,うどみょん⇒,952,5
732位,,武道家,月風魔,952,5
733位,,武道家,☆トイプードル☆,952,5
734位,,武道家,kuodo,952,5
735位,,シーフ,シーディア。,952,5
736位,,ビショップ,エルゴプラクシー,952,5
737位,,ビショップ,すきっぷびーと,952,5
738位,,ビショップ,☆ショップ☆,952,5
739位,,戦士,クラエフ,952,5
740位,,剣士,いとーる,952,5
741位,,剣士,エコシュウ,952,5
742位,,剣士,かぼぞー,952,5
743位,,メイド,準備運動で骨折,951,5
744位,,光奏師,とんぼ。,951,5
745位,,光奏師,ゆゆちゃす,951,5
746位,,悪魔,権謀術数,951,5
747位,,ランサー,akachanhonpo,951,5
748位,,シーフ,埋火,951,5
749位,,ランサー,おふくさん。,951,0
750位,,マスケッティア,れぎん銃士,950,5
751位,,霊術師,ラケリン,950,5
752位,,ネクロマンサー,tantan_09,950,5
753位,,リトルウィッチ,お姫ちゃまよん♪,950,5
754位,,サマナー,はぴちゃん,950,5
755位,,アーチャー,ミ～仔,950,5
756位,,アーチャー,きゃりーぱふぱふ,950,5
757位,,アーチャー,Feeorin,950,5
758位,,ランサー,銀嶺弧雀,950,5
759位,,武道家,さいたま。,950,5
760位,,追放天使,ユティサン,950,5
761位,,ビショップ,ひまつぶC,950,5
762位,,ビショップ,独房502号室,950,5
763位,,ウィザード,リイド,950,5
764位,,剣士,真ノ漢（ｵﾄｺ）,950,5
765位,,剣士,わきげボンバー,950,5
766位,,ウィザード,ジャガージャック,950,4
767位,,ウィザード,安井ねこ,950,2
768位,,獣人,岡_部_誠,949,5
769位,,獣人,JimmyHoffa,949,5
770位,,獣人,峰童子,949,5
771位,,光奏師,キャメリッサ,949,5
772位,,霊術師,【めぐみん】,949,5
773位,,リトルウィッチ,メルティアーノ♪,949,5
774位,,リトルウィッチ,みみながにゃんこ,949,5
775位,,プリンセス,びびぷりん,949,5
776位,,ランサー,ルナ‘,949,5
777位,,ランサー,むくどり,949,5
778位,,シーフ,スターリング＿,949,5
779位,,ビショップ,ルーシェル☆,949,5
780位,,ウルフマン,旋の爪術士,949,5
781位,,戦士,羅列,949,5
782位,,戦士,Zoos,949,5
783位,,霊術師,紗那・D,948,5
784位,,リトルウィッチ,伊吹星名,948,5
785位,,リトルウィッチ,薬師寺胡桃,948,5
786位,,ビーストテイマー,愛愛,948,5
787位,,アーチャー,ＡＧＥＨＡ＠弓,948,5
788位,,ランサー,槍聖,948,5
789位,,武道家,kontyan,948,5
790位,,武道家,§ｵﾄﾉﾊ§武☆,948,5
791位,,シーフ,クルー†,948,5
792位,,追放天使,ひろぽん666,948,5
793位,,追放天使,クロウ･300グラム,948,5
794位,,追放天使,そーうとうの,948,5
795位,,ウィザード,Shifuku,948,5
796位,,ウィザード,fucoxanthinol,948,5
797位,,リトルウィッチ,ﾙﾅﾙﾅ,948,3
798位,,黒魔術師,ﾆｺ・ロビン,947,5
799位,,霊術師,人生に迷った,947,5
800位,,ネクロマンサー,Ф青大和Ф,947,5
801位,,リトルウィッチ,ドラゴン愛,947,5
802位,,ランサー,Chartier,947,5
803位,,武道家,まぼろし探偵,947,5
804位,,武道家,☆ＳＨＩＨＵ☆,947,5
805位,,追放天使,早ゆで,947,5
806位,,ウィザード,ｳｨｻﾞｰﾄﾞﾏﾝ,947,5
807位,,リトルウィッチ,テイム委員会,947,4
808位,,戦士,夕焼海色,947,3
809位,,追放天使,BAMP,947,0
810位,,霊術師,wakky☆,946,5
811位,,ネクロマンサー,あいモモン,946,5
812位,,サマナー,＄ジャッカル＄,946,5
813位,,ランサー,ぽかさん,946,5
814位,,武道家,主席補佐官,946,5
815位,,武道家,マエタン,946,5
816位,,武道家,☆HIROKI☆,946,5
817位,,シーフ,KBチーズ,946,5
818位,,追放天使,万物創生,946,5
819位,,ビショップ,腰は体の要なり,946,5
820位,,ウィザード,ウェザーブレイク,946,5
821位,,アルケミスト,Gazelle_tea,945,5
822位,,リトルウィッチ,プッチン・プリン,945,5
823位,,サマナー,CandyAlice,945,5
824位,,アーチャー,kekeiφ,945,5
825位,,アーチャー,ねこうさぎ＊,945,5
826位,,ランサー,MmuzFI,945,5
827位,,武道家,反創世,945,5
828位,,シーフ,べーやまあ,945,5
829位,,ウルフマン,マスオ。,945,5
830位,,ウィザード,おつち,945,5
831位,,戦士,鮃鮃鮃,945,5
832位,,ランサー,ooよーだoo,945,4
833位,,獣人,緑仙,945,3
834位,,アルケミスト,ぽいっぽい,944,5
835位,,闘士,ふぁいた～,944,5
836位,,霊術師,しばざくら,944,5
837位,,霊術師,ぱるとあ,944,5
838位,,悪魔,綾部貴子,944,5
839位,,ネクロマンサー,John_Necramancer,944,5
840位,,ビーストテイマー,ジャムぽてと,944,5
841位,,アーチャー,マグロソフト,944,5
842位,,ランサー,ななえる,944,5
843位,,武道家,ボロイ,944,5
844位,,武道家,TYAN,944,5
845位,,シーフ,天攻,944,5
846位,,ビショップ,kirara4,944,5
847位,,ウィザード,yuzkiha,944,5
848位,,戦士,アリーヴェデルチ,944,5
849位,,剣士,一撃⇔必殺,944,5
850位,,シーフ,リッチカスタード,944,3
851位,,アルケミスト,銃迅狗,943,5
852位,,獣人,みょん⇒,943,5
853位,,獣人,ぽーたろー,943,5
854位,,霊術師,cheap__,943,5
855位,,霊術師,愛の霊術☆コザク,943,5
856位,,悪魔,ねっき一,943,5
857位,,ビーストテイマー,リリ～ちゃん♪,943,5
858位,,アーチャー,ナイトシェイド,943,5
859位,,ランサー,ウィンリ１,943,5
860位,,ランサー,たなばたよう,943,5
861位,,ランサー,ARGO,943,5
862位,,武道家,maori,943,5
863位,,武道家,☆副隊長☆,943,5
864位,,武道家,ナプル,943,5
865位,,武道家,一紅,943,5
866位,,武道家,漆黒の豺狼,943,5
867位,,シーフ,スリーエフ,943,5
868位,,ビショップ,って、おい！,943,5
869位,,ビショップ,殴って候,943,5
870位,,ウィザード,sevencraw,943,5
871位,,戦士,のー戦士,943,5
872位,,戦士,ⅩHIDEⅩ,943,5
873位,,剣士,♪yousk♪,943,5
874位,,メイド,Gauvain,943,0
875位,,メイド,セフィナ。,942,5
876位,,獣人,化石の記憶,942,5
877位,,霊術師,§社長秘書§,942,5
878位,,霊術師,れぃたま,942,5
879位,,プリンセス,物理ﾘﾄﾙ,942,5
880位,,ビーストテイマー,リヤン,942,5
881位,,アーチャー,蜀葵,942,5
882位,,アーチャー,ラリラリホー,942,5
883位,,ランサー,黄昏ｒｓ,942,5
884位,,武道家,JackBlow,942,5
885位,,武道家,ふわとろ煮込み。,942,5
886位,,シーフ,conrad_S,942,5
887位,,追放天使,blackened,942,5
888位,,ビショップ,キャロ教徒,942,5
889位,,ビショップ,【苦集滅道】,942,5
890位,,ウィザード,Magicdoll,942,5
891位,,ウィザード,Drosselmeyer,942,5
892位,,戦士,Garugo,942,5
893位,,戦士,神券勝負,942,5
894位,,剣士,デマルカシオン,942,5
895位,,剣士,ダテマキマン,942,5
896位,,剣士,＜ブレイド＞,942,5
897位,,アルケミスト,山佐BAR連チャン,941,5
898位,,黒魔術師,くろま子,941,5
899位,,光奏師,tibe,941,5
900位,,霊術師,ＮARUMI,941,5
901位,,リトルウィッチ,Lacris,941,5
902位,,リトルウィッチ,モロチ,941,5
903位,,プリンセス,りろじん,941,5
904位,,サマナー,charm,941,5
905位,,サマナー,さもぷりさん,941,5
906位,,ビーストテイマー,huzuki,941,5
907位,,ランサー,楓ちゃん,941,5
908位,,ランサー,まえもぐまん,941,5
909位,,武道家,is2235,941,5
910位,,シーフ,ヨザクラ,941,5
911位,,シーフ,ゼルドリッツ,941,5
912位,,ビショップ,8ちゃん,941,5
913位,,ウルフマン,並盛り,941,5
914位,,ウィザード,スザク,941,5
915位,,ウィザード,深井,941,5
916位,,戦士,DayDream♪,941,5
917位,,剣士,‡魔虎‡,941,5
918位,,リトルウィッチ,Artesano＋,941,3
919位,,ビーストテイマー,初め,941,0
920位,,アルケミスト,☆どろっせる☆,940,5
921位,,メイド,Vipsania,940,5
922位,,獣人,さらまんだーε,940,5
923位,,霊術師,レイセフト,940,5
924位,,リトルウィッチ,しのぶ♪,940,5
925位,,プリンセス,九条院伊織,940,5
926位,,プリンセス,ⅹﾗﾝﾗﾝⅹ,940,5
927位,,ビーストテイマー,マリイちゃん,940,5
928位,,ビーストテイマー,アル・シェリ,940,5
929位,,アーチャー,♪♯♯♯♪,940,5
930位,,アーチャー,黒梅酒,940,5
931位,,ランサー,ひろぽんarc,940,5
932位,,ランサー,↑ウラチャ↑,940,5
933位,,ランサー,ｔんぽｗ,940,5
934位,,武道家,Ф赤大和Ф,940,5
935位,,武道家,長船乱怒,940,5
936位,,武道家,ろんしゃん,940,5
937位,,武道家,ワイはロリコン,940,5
938位,,武道家,クロネコ♪,940,5
939位,,シーフ,だいこくてん,940,5
940位,,シーフ,銀色、遥か,940,5
941位,,追放天使,バカ旦那,940,5
942位,,ビショップ,Eksrens,940,5
943位,,ビショップ,葵月華,940,5
944位,,ウィザード,ヴェロックス,940,5
945位,,ウィザード,seja世宗,940,5
946位,,ウィザード,ユド,940,5
947位,,ウィザード,sｉmpｌe,940,5
948位,,戦士,稟賦,940,5
949位,,戦士,チャチャマル,940,5
950位,,剣士,臆病なｶｰﾚｯｼﾞ君,940,5
951位,,剣士,もちゃ王,940,5
952位,,ビーストテイマー,ハーモ二,940,4
953位,,追放天使,マゾンガーＺ,940,4
954位,,光奏師,ﾋﾞﾁﾋﾞﾁおじさん,939,5
955位,,霊術師,かーらτ,939,5
956位,,霊術師,リトル☆ブーツ,939,5
957位,,ネクロマンサー,げんこつ隊長,939,5
958位,,リトルウィッチ,どつき姫ﾟ,939,5
959位,,プリンセス,世界で1番お姫様,939,5
960位,,プリンセス,ﾌﾟﾘﾝｾｽ・ﾌﾟﾘｽﾞﾝ,939,5
961位,,プリンセス,優奈☆,939,5
962位,,プリンセス,evian1_5,939,5
963位,,ランサー,撃業,939,5
964位,,ランサー,i_mon,939,5
965位,,ランサー,お豆腐槍,939,5
966位,,武道家,黒ノ孤独ユノ,939,5
967位,,武道家,＠KKZZRR,939,5
968位,,シーフ,tyoro,939,5
969位,,追放天使,獅子座流星群,939,5
970位,,追放天使,跫音,939,5
971位,,ビショップ,クルｰクルｰ,939,5
972位,,ウィザード,ライジング,939,5
973位,,戦士,冴ゆる,939,5
974位,,戦士,Snow_Runner,939,5
975位,,剣士,まったりん,939,5
976位,,サマナー,㈱666,939,1
977位,,霊術師,さくらよう,938,5
978位,,リトルウィッチ,ゆにゃ,938,5
979位,,リトルウィッチ,大咲大尉,938,5
980位,,サマナー,Telijie,938,5
981位,,サマナー,リミユル,938,5
982位,,ランサー,眠れる女子,938,5
983位,,ランサー,ヴィルマフレア,938,5
984位,,武道家,武道s,938,5
985位,,武道家,Tom_Cat,938,5
986位,,武道家,ぺとら。,938,5
987位,,シーフ,黒いオルフェ,938,5
988位,,追放天使,モイスチャー光,938,5
989位,,ビショップ,嵐あらし,938,5
990位,,ビショップ,ブリスオーラ,938,5
991位,,ウィザード,マンナンライフ,938,5
992位,,ウィザード,烏哭∮,938,5
993位,,ウィザード,おらふ,938,5
994位,,ウィザード,武タケル,938,5
995位,,ウィザード,ナルミン☆,938,5
996位,,戦士,ビアレッティ,938,5
997位,,戦士,rding,938,5
998位,,戦士,BlackEyedSusan,938,5
999位,,剣士,rs255,938,5
